date,sm_10cm,sm_20cm,sm_30cm,sm_40cm,sm_50cm,sm_60cm,irrig_mm,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,probe_name
2025-07-22,24.445035238888888,25.413402425,22.727740775,23.538324441666663,24.862713027777776,27.19158347222222,0.0,17940.0,15.07,24.37,1.5524681268305116,11.74,0.0,Canon1
2025-07-23,25.110540775,26.045735816666667,22.766750491666667,23.551997483333334,24.880479708333336,27.205568033333336,0.0,12960.0,14.63,22.3,1.597766558450206,4.32,18.8,Canon1
2025-07-24,26.380855916666665,28.125197175,24.851847258333333,25.35905775,26.705063483333333,28.175171225,0.0,9080.0,15.53,21.7,1.7595790304044914,8.81,43.43,Canon1
2025-07-25,26.37539893055556,28.570509544444445,27.651993383333334,28.243184624999998,29.326056430555553,29.461078166666667,0.0,19580.0,13.6,25.97,1.7290201873451494,5.59,0.0,Canon1
2025-07-26,25.856080908333336,28.145912858333332,26.920639975,27.529255441666667,28.617661933333334,28.85525558333333,0.0,23840.0,14.43,26.33,1.5768818607433877,8.68,0.0,Canon1
2025-07-27,25.596098866666665,27.95546656111111,26.542751061111108,27.133820716666666,28.297671750000003,28.63893374722222,0.0,8500.0,14.97,19.87,1.7284258236547128,6.87,5.08,Canon1
2025-07-28,25.6382727,27.969717316666664,26.497004466666667,26.968075825,28.1851751,28.610418566666667,0.0,20000.0,13.73,23.27,1.4590672634534525,9.88,0.0,Canon1
2025-07-29,25.43978589166667,27.893305841666663,26.440024466666667,26.851383375,28.112355091666668,28.565473433333334,0.0,18360.0,10.9,22.3,1.5113637259862664,7.15,0.51,Canon1
2025-07-30,26.18001796388889,28.472447827777774,27.588417516666667,28.05157282777778,29.089536191666667,29.22610617222222,0.0,14000.0,14.4,23.67,1.7585793776520158,6.04,22.1,Canon1
2025-07-31,25.98019155,28.449430641666666,27.786569783333334,28.390670016666665,29.283961016666666,29.161507975000003,0.0,20290.0,13.7,24.27,1.6777618760834383,8.88,0.0,Canon1
2025-08-01,25.689589233333333,28.2385809,27.516726316666666,28.131721816666666,29.040850666666667,28.8935142,0.0,19560.0,14.97,22.63,1.6228958851443651,9.87,0.0,Canon1
2025-08-02,25.495286713888888,28.13071531388889,27.313034327777775,27.959204794444446,28.885628369444444,28.828136125,0.0,17190.0,12.4,19.87,1.3918659190487706,9.36,0.0,Canon1
2025-08-03,25.419691808333337,28.009037833333334,27.147059933333335,27.797044175,28.78045206666667,28.796477691666666,0.0,23240.0,10.9,24.57,1.3448504596528537,9.53,0.0,Canon1
2025-08-04,25.316517,27.819033275,27.008671916666668,27.647113391666664,28.650237658333335,28.68511848333333,0.0,16860.0,16.37,27.8,1.9511989416105648,9.99,0.0,Canon1
2025-08-05,25.192293405555557,27.72310327222222,26.930011458333336,27.550086955555557,28.56717060277778,28.59741388888889,0.0,24120.0,11.73,22.07,1.229165521598185,12.71,2.03,Canon1
2025-08-06,25.112901991666664,27.702999116666664,26.865319733333333,27.504335325,28.550177325000003,28.59391595,0.0,22810.0,8.93,23.77,1.1404043587257338,2.91,0.0,Canon1
2025-08-07,25.002296041666668,27.53147205,26.790026275,27.405628266666668,28.478501233333333,28.528963066666666,0.0,23910.0,13.33,29.23,1.2505967079214344,5.74,0.0,Canon1
2025-08-08,24.903443655555552,27.446312130555555,26.708318969444445,27.322112277777777,28.408459719444448,28.45069398611111,0.0,17320.0,15.87,27.0,1.553883609391216,6.56,0.0,Canon1
2025-08-09,24.807564733333333,27.390658066666663,26.646628766666666,27.257134933333333,28.362117424999997,28.398547933333333,0.0,23410.0,14.91,26.77,1.544685962284367,8.42,0.0,Canon1
2025-08-10,24.710787225,27.362664483333333,26.610968783333334,27.205801133333335,28.334749758333334,28.37157596111111,0.0,24570.0,9.67,27.67,1.2507753171665534,4.72,0.0,Canon1
2025-08-11,24.616638566666666,27.291003500000002,26.55212398333333,27.138020833333332,28.281713033333332,28.323375341666665,0.0,25060.0,12.87,31.1,1.2883420510345749,6.88,0.0,Canon1
2025-08-12,24.498098583333334,27.189622266666664,26.470640425,27.043662816666668,28.199791333333334,28.232395116666666,0.0,24180.0,15.93,34.57,1.571403227615738,7.85,0.0,Canon1
2025-08-13,24.369266947222226,27.108143744444444,26.392474944444444,26.95914392222222,28.122523,28.14576968888889,0.0,14500.0,16.57,33.63,1.7862147223819314,4.81,0.0,Canon1
2025-08-14,24.256035025,27.06576846666667,26.344522533333333,26.899384708333333,28.079138341666667,28.099178466666668,0.0,19820.0,18.83,29.27,2.1043037219068195,8.17,0.0,Canon1
2025-08-15,24.125548666666663,27.042374291666665,26.302614175,26.856375600000003,28.057675875,28.075154058333336,0.0,23860.0,14.77,30.17,1.5736673104928272,9.75,0.0,Canon1
2025-08-16,23.984805908333332,27.025070933333335,26.273441422222223,26.82423513888889,28.045903605555555,28.069163244444443,0.0,20090.0,16.83,26.77,1.7864753021245918,14.61,0.0,Canon1
2025-08-17,23.862449991666665,27.027568125000002,26.250136458333333,26.806889333333334,28.060622,28.0924272,0.0,24330.0,12.73,26.33,1.2098661899859533,11.76,0.0,Canon1
2025-08-18,23.738768858333334,26.998737108333334,26.215924716666667,26.770564583333336,28.05697225833333,28.108606066666667,0.0,23820.0,13.63,26.77,1.5003710618975967,8.6,0.0,Canon1
2025-08-19,23.622481455555555,26.9624879,26.176440166666666,26.72748425,28.038418505555555,28.10358506388889,0.0,17640.0,13.43,29.43,1.50532464313704,6.03,0.51,Canon1
2025-08-20,23.538201416666666,26.971311166666666,26.212067774999998,26.716569558333333,28.058748566666665,28.138917699999997,0.0,8640.0,15.26,20.57,1.6737037037918612,10.75,3.81,Canon1
2025-08-21,23.566205791666665,27.03757415833333,26.244397449999997,26.7364845,28.140909841666666,28.257567758333334,0.0,19340.0,13.43,23.93,1.3802838239144806,16.51,0.0,Canon1
2025-08-22,23.550130525,27.02855376388889,26.200589758333333,26.718666019444445,28.16927537777778,28.336141883333337,0.0,15450.0,10.0,21.93,1.0982513639840148,7.08,0.0,Canon1
2025-08-23,23.53377251666667,27.010931691666666,26.1624369,26.694757441666667,28.18435925,28.391250608333333,0.0,13110.0,9.93,21.97,1.2275005638823586,6.16,0.0,Canon1
2025-08-24,23.50015863333333,26.978971811111112,26.10770516388889,26.651215225,28.179923875,28.415965683333337,0.0,22880.0,9.23,24.13,1.0131179927386067,7.19,0.0,Canon1
2025-08-25,23.374040741666665,26.90544530833333,26.049886291666667,26.58777965,28.13535645,28.38637709166667,0.0,22010.0,9.33,27.97,1.0333698491439431,4.56,0.0,Canon1
2025-08-26,23.241275183333332,26.84516521666667,26.002254033333333,26.53020610833333,28.089103366666667,28.340777983333336,0.0,17330.0,12.43,28.23,1.2514115174738945,7.04,0.0,Canon1
2025-08-27,18.528142827777778,20.465780102777778,19.788972094444443,20.326270472222223,21.975387502777778,21.18350651388889,0.0,19270.0,16.3,25.4,1.4735704744873166,13.32,0.0,Canon1
2025-08-28,12.988460175,12.6626576,12.258855016666667,12.848421033333333,15.347812041666666,12.709003491666667,0.0,16010.0,15.0,22.7,1.3033753988549177,15.12,3.7,Canon1
2025-05-05,28.46290876923077,29.349664999999998,28.531762923076922,28.868283615384616,29.31704693846154,29.049077569230768,0.0,21610.0,3.93,13.87,0.7780643753642413,11.35,0.0,Canon2
2025-05-06,28.418139125,29.344228158333333,28.541174916666666,28.8959488,29.367024474999997,29.15796183333333,0.0,23260.0,5.13,16.03,0.8185097091139144,13.17,0.0,Canon2
2025-05-07,28.292750030555556,29.343875630555555,28.537169769444446,28.873465441666667,29.138404455555555,28.956583577777778,0.0,17840.0,6.73,15.43,0.911688058929506,11.02,0.0,Canon2
2025-05-08,28.20642389166667,29.33448328333333,28.534559625,28.929316633333332,29.147875941666666,29.010651266666667,0.0,18450.0,7.03,18.23,0.8739468909822876,9.36,0.0,Canon2
2025-05-09,28.11752214166667,29.324559266666668,28.468866433333332,28.784563691666666,29.12603145,28.883454208333333,0.0,24640.0,6.13,19.33,0.8732747962456451,7.36,0.0,Canon2
2025-05-10,28.03819619722222,29.305770255555554,28.447553611111108,28.75687371388889,29.076676122222224,28.833421883333333,0.0,27240.0,5.37,21.7,0.8480639956851361,6.41,0.0,Canon2
2025-05-11,27.948714575,29.284779025000002,28.349968166666667,28.70271969166667,28.917719908333336,28.794258924999998,0.0,25930.0,10.03,24.27,1.2740151893575111,7.07,2.54,Canon2
2025-05-12,27.890878436111112,29.223198897222222,28.2663716,28.586923669444445,28.879785041666665,28.73541340555556,0.0,12890.0,11.67,19.2,1.4640893915408302,3.27,1.52,Canon2
2025-05-13,27.866432433333333,29.15781075,28.14994246666667,28.52484065,28.814991875,28.6673036,0.0,21800.0,10.73,24.0,1.2970701077165692,3.35,0.0,Canon2
2025-05-14,27.74848815,29.02972014166667,28.056691675,28.384540349999998,28.708870941666664,28.601448533333336,0.0,26750.0,8.87,25.0,1.0228745899261318,6.65,0.0,Canon2
2025-05-15,27.586982225,28.89529770277778,28.038566711111113,28.561501380555555,28.68030611944444,28.47052547222222,0.0,14350.0,7.93,16.03,1.0443069978007662,12.62,0.0,Canon2
2025-05-16,27.475158975,28.795137366666665,27.971886441666665,28.378719325000002,28.739676833333334,28.644302241666665,0.0,28440.0,6.2,19.63,0.8819115917307182,12.07,0.0,Canon2
2025-05-17,27.301693724999996,28.653606816666667,27.886906383333336,28.472960791666665,28.689059600000004,28.583540841666665,0.0,18700.0,9.57,20.03,1.0178637074603287,9.65,0.0,Canon2
2025-05-18,27.145277869444445,28.497691694444445,27.907410549999998,28.257451208333332,28.56545904444444,28.60061613611111,0.0,19670.0,6.13,18.83,1.0215429207950848,5.39,0.0,Canon2
2025-05-19,26.971002525,28.29403711666667,27.389231408333334,28.19084288333333,28.530040075,28.491645483333333,0.0,28040.0,4.83,22.8,0.9287063388895512,5.63,0.0,Canon2
2025-05-20,27.795736225,28.26903714166667,27.229657191666664,28.195869641666665,28.480517116666665,28.466738316666667,0.0,26200.0,8.23,23.67,1.0765913835448246,8.51,0.0,Canon2
2025-05-21,27.910089041666666,28.430288383333334,27.422368300000002,28.276492025,28.503397608333334,28.49770680277778,25.0,11230.0,8.47,17.5,0.991108879973058,5.3,0.51,Canon2
2025-05-22,27.727865275,28.363073566666667,27.216856116666666,28.232308783333334,28.575678033333332,28.591617325,0.0,22630.0,6.73,18.77,0.9472326336090542,9.73,0.0,Canon2
2025-05-23,27.980817625,28.541753349999997,27.804937199999998,28.717610033333333,29.453297375000002,29.40970335833333,0.0,25280.0,4.43,17.43,0.7584854665402472,6.12,0.0,Canon2
2025-05-24,27.317684097222223,27.703694099999996,26.979689816666667,28.045489925,29.10395961388889,29.217121030555557,0.0,7940.0,4.53,18.2,1.1355520192085289,5.35,1.52,Canon2
2025-05-25,26.777365491666668,27.318375483333337,26.69251925,27.859726491666667,28.870540899999998,29.090313191666667,0.0,16750.0,11.33,20.53,1.2932173465447487,10.9,2.54,Canon2
2025-05-26,26.259229516666664,26.962105875000002,26.466846075000003,27.734657549999998,28.780605308333335,29.049760266666667,0.0,18060.0,7.63,20.0,1.1166020897470637,6.45,0.0,Canon2
2025-05-27,27.26831251,28.16109025833333,27.114659465,27.726465955555554,28.81421890388889,29.119409827222224,25.0,11060.0,9.4,18.2,1.3485324844411553,10.32,0.0,Canon2
2025-05-28,27.395443091666667,28.371052925,27.392460275,27.775208316666667,28.889441425,29.196278725,0.0,18630.0,10.97,20.73,1.302205074520316,11.77,3.81,Canon2
2025-05-29,27.077889666666668,27.996405827777778,27.316607808333334,27.793862791666665,28.90698363888889,29.195318266666664,0.0,19410.0,8.33,23.37,1.4390562848882444,4.93,0.0,Canon2
2025-05-30,26.654914608333332,27.63499219166667,27.05646605,27.655822266666664,28.822694966666663,29.108641758333334,0.0,26600.0,11.1,28.8,1.6902320333382572,3.85,0.0,Canon2
2025-05-31,26.438690616666666,27.265677616666665,26.743773191666666,27.497687658333334,28.714264616666668,28.99259680833333,0.0,15240.0,12.9,27.6,1.9749887070146088,5.39,6.6,Canon2
2025-06-01,26.362803616666667,27.041105191666663,26.55914863888889,27.455687211111112,28.670995788888888,28.948414286111113,0.0,19210.0,13.17,21.93,1.4652365284657043,5.65,0.0,Canon2
2025-06-02,26.00641745833333,26.754489316666668,26.37152328333333,27.429249066666667,28.637371833333333,28.934434041666666,0.0,24900.0,11.96,22.0,1.2477837972874568,5.13,0.0,Canon2
2025-06-03,25.627474558333333,26.44428501666667,26.053441066666664,27.295207933333334,28.56418490833333,28.914618383333334,0.0,25850.0,8.73,23.6,1.145160719716756,6.42,0.0,Canon2
2025-06-04,27.38021461111111,27.97555704722222,26.537187597222225,27.283587466666663,28.574173675,28.945335783333334,25.0,15000.0,12.41,21.03,1.2429045685100104,5.55,0.0,Canon2
2025-06-05,27.234742225,27.93634516666667,27.074226975000002,27.5640413,28.668525216666666,29.01471325,0.0,8130.0,11.83,18.77,1.427470904746842,9.76,19.81,Canon2
2025-06-06,27.27755276666667,28.21417015,27.992787741666664,28.814437183333336,29.175675275,29.26883325833333,0.0,17740.0,11.43,21.47,1.4205454392186043,8.55,1.52,Canon2
