epoch,loss,val_loss
0,3.238454580307007,0.37560442090034485
1,1.8885211944580078,0.3841157853603363
2,1.6182399988174438,0.39276087284088135
3,1.0457483530044556,0.3994344472885132
4,0.930063009262085,0.4046960771083832
5,0.9205537438392639,0.4087667763233185
6,0.8028592467308044,0.41016843914985657
7,0.7382956743240356,0.4117299020290375
8,0.75568687915802,0.413270503282547
9,0.8157037496566772,0.41456282138824463
10,0.7111316323280334,0.41601771116256714
