epoch,loss,val_loss
0,1.9874672889709473,0.6847744584083557
1,1.3589292764663696,0.7013052105903625
2,0.9997453093528748,0.71152663230896
3,0.9084195494651794,0.7127578854560852
4,0.9075915813446045,0.7142444252967834
5,0.6861937046051025,0.7155360579490662
6,0.693656325340271,0.7148533463478088
7,0.5388006567955017,0.7138187289237976
8,0.5716861486434937,0.7130520343780518
9,0.513076663017273,0.7131178975105286
10,0.5924093127250671,0.7136600017547607
