date,sm_10cm,sm_20cm,sm_30cm,sm_40cm,sm_50cm,sm_60cm,irrig_mm,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,probe_name
2025-05-24,26.547748322222223,26.104168375,26.831703691666664,27.925795952777776,28.918404819444447,28.760468058333334,0.0,7940.0,4.53,18.2,1.1355520192085289,5.35,1.52,Sec
2025-05-25,26.323010425000003,26.06333918333333,26.793775300000004,27.85668324166667,28.894140116666666,28.747591441666668,0.0,16750.0,11.33,20.53,1.2932173465447487,10.9,2.54,Sec
2025-05-26,26.03883346666667,25.947723741666668,26.755298691666667,27.757045941666664,28.883272908333335,28.744854675,0.0,18060.0,7.63,20.0,1.1166020897470637,6.45,0.0,Sec
2025-05-27,25.632930825,25.90736075,26.721518616666668,27.681996375,28.85156483333333,28.724665625,0.0,11060.0,9.4,18.2,1.3485324844411553,10.32,0.0,Sec
2025-05-28,25.378573399999997,25.891889816666666,26.673933841666667,27.59221186666667,28.8172646,28.6940324,25.0,18630.0,10.97,20.73,1.302205074520316,11.77,3.81,Sec
2025-05-29,25.2198064,25.864183291666667,26.615024291666668,27.4751266,28.776124608333333,28.711683250000004,0.0,19410.0,8.33,23.37,1.4390562848882444,4.93,0.0,Sec
2025-05-30,24.739060672222223,25.847025980555557,26.426572294444444,27.209817791666666,28.651037680555557,28.676401694444447,0.0,26600.0,11.1,28.8,1.6902320333382572,3.85,0.0,Sec
2025-05-31,24.419859,25.790521533333333,26.199722108333333,26.97095935833333,28.524542800000003,28.58098753333333,0.0,15240.0,12.9,27.6,1.9749887070146088,5.39,6.6,Sec
2025-06-01,24.339731594444444,25.760078241666665,26.107283569444444,26.906044605555554,28.449129913888886,28.54076123611111,0.0,19210.0,13.17,21.93,1.4652365284657043,5.65,0.0,Sec
2025-06-02,24.07717178333333,25.688149624999998,25.929500933333333,26.811020383333332,28.292606141666667,28.494712475,0.0,24900.0,11.96,22.0,1.2477837972874568,5.13,0.0,Sec
2025-06-03,23.71758265833333,25.513650533333333,25.580858875,26.62677425833333,28.055890933333334,28.382839583333332,0.0,25850.0,8.73,23.6,1.145160719716756,6.42,0.0,Sec
2025-06-04,23.424534230555555,25.249887091666665,25.248457555555557,26.47266206388889,27.887530861111113,28.296723522222223,0.0,15000.0,12.41,21.03,1.2429045685100104,5.55,0.0,Sec
2025-06-05,26.059439075,25.644995908333332,25.439546316666668,26.5018305,27.913816483333335,28.33105685,25.0,8130.0,11.83,18.77,1.427470904746842,9.76,19.81,Sec
2025-06-06,27.195801575,27.518986091666665,27.772760766666668,26.6015714,27.982296083333335,28.389942658333336,0.0,17740.0,11.43,21.47,1.4205454392186043,8.55,1.52,Sec
2025-06-07,27.099311844444443,27.223569972222222,27.52817771388889,26.654416752777777,27.99898935277778,28.411856216666667,0.0,14750.0,11.8,19.4,1.4480714018013503,8.81,9.4,Sec
2025-06-08,27.455060575,27.667958575,28.124789250000003,27.693284458333334,28.020297858333333,28.428419266666666,0.0,25350.0,9.8,18.83,1.170809564600436,10.03,5.33,Sec
2025-06-09,26.901819308333334,26.993390916666666,27.71555414166667,27.3371573,28.035274533333332,28.4375706,0.0,22650.0,6.4,20.4,1.1445433981395188,3.0,0.0,Sec
2025-06-10,26.211320272222224,26.25520062777778,27.28704655555556,27.058982666666665,28.00890977222222,28.4022689,0.0,25280.0,7.73,22.13,1.3821716832805562,5.62,0.0,Sec
2025-06-11,25.185611925,25.290904058333336,26.654547691666664,26.818885350000002,27.930155066666668,28.290790983333334,0.0,28490.0,12.33,25.8,1.5867528287267256,5.35,0.0,Sec
2025-06-12,24.02684160833333,24.192400883333335,25.922922333333332,26.573985741666664,27.8144684,28.106421833333332,0.0,27670.0,12.03,29.63,1.755664265345694,4.48,0.0,Sec
2025-06-13,23.314930466666667,23.300824319444445,25.210736363888888,26.28789793888889,27.616916149999998,27.841782827777777,0.0,26380.0,16.53,31.4,2.208536077336135,5.85,10.16,Sec
2025-06-14,26.886745508333334,24.109993558333333,24.9416404,26.185770641666664,27.510493049999997,27.733707883333334,0.0,19980.0,15.89,25.47,2.061384162251466,6.44,7.11,Sec
2025-06-15,25.923949699999998,23.787068041666668,24.945026105555556,26.22138386111111,27.527275530555556,27.734954680555557,0.0,18340.0,12.27,22.13,1.4406629500766204,6.25,0.0,Sec
2025-06-16,24.880993391666667,23.3112872,24.891016691666668,26.233474125,27.55397483333333,27.722119791666668,0.0,29050.0,8.83,25.37,1.3599407185588697,2.61,0.0,Sec
2025-06-17,23.743588416666668,22.779538616666667,24.624566125,26.126919366666666,27.480850500000003,27.6162298,0.0,29960.0,12.73,27.6,1.528679264262574,4.12,0.0,Sec
2025-06-18,22.969333816666666,22.33031534722222,24.243737561111114,25.964193263888887,27.348112280555554,27.437826283333333,0.0,29440.0,11.63,27.2,1.4262083051287382,3.88,0.0,Sec
2025-06-19,22.47913315,21.990067766666666,23.887190966666665,25.819199308333335,27.224740508333337,27.2886207,0.0,29530.0,13.43,28.93,1.5750141911622544,6.02,0.0,Sec
2025-06-20,22.174853475000003,21.725371925,23.583917075,25.657009191666663,27.128478841666666,27.155343616666666,0.0,27330.0,13.93,29.17,1.5784385652820665,4.65,0.0,Sec
2025-06-21,21.87084575,21.496235344444443,23.275953844444444,25.431602211111112,27.006377608333334,27.006326527777777,0.0,29330.0,12.43,33.33,1.3846977065195885,2.44,0.0,Sec
2025-06-22,21.606926908333335,21.297626949999998,22.990614983333334,25.231882275,26.912468524999998,26.907351116666664,0.0,24100.0,15.93,27.7,1.6033630783907211,4.99,0.0,Sec
2025-06-23,21.439729458333332,21.172359441666668,22.821693025000002,25.152080058333336,26.910888625,26.903192008333335,0.0,22630.0,13.07,24.5,1.4241315726382138,9.64,0.0,Sec
2025-06-24,21.285878422222222,21.099434394444444,22.718795922222224,25.075352747222222,26.901255983333332,26.8905377,0.0,29680.0,9.27,27.8,1.4752420462001044,5.83,0.0,Sec
2025-06-25,21.572333141666665,21.033811708333335,22.55657415,24.942018108333333,26.83820675,26.843328475000003,0.0,21200.0,13.57,33.4,1.7429790883213712,2.56,22.35,Sec
2025-06-26,25.76174663333333,23.039563825000002,22.662718825,25.036477566666665,26.87016303333333,26.896069508333337,0.0,18280.0,17.0,24.83,1.9503039905285855,7.54,8.89,Sec
2025-06-27,24.79600110277778,22.95350603888889,22.743383655555558,25.09805409722222,26.88947076388889,26.898715624999998,0.0,16720.0,18.33,26.97,2.127922563808802,4.99,0.51,Sec
2025-06-28,23.89021695,22.55178696666667,22.757780458333333,25.10909685,26.88223675,26.884468466666664,0.0,21180.0,16.03,27.5,2.00410147041332,3.88,0.0,Sec
2025-06-29,22.914788416666667,22.171173516666666,22.730009183333333,25.091532333333333,26.86302326666667,26.861115299999998,0.0,24710.0,14.23,28.93,2.007563139159534,4.55,0.0,Sec
2025-06-30,21.950973875,21.797121399999998,22.640488711111114,25.003723419444444,26.801220830555554,26.794428555555555,0.0,28740.0,16.9,34.93,2.006042694663837,3.67,0.0,Sec
2025-07-01,21.101255308333332,21.42968673333333,22.492074516666666,24.851622791666667,26.70088495,26.6896055,0.0,28540.0,18.03,37.33,1.88988966430349,4.61,0.0,Sec
2025-07-02,20.574982416666668,21.18714906111111,22.398266155555557,24.79073548888889,26.666963863888892,26.656408894444443,0.0,26290.0,17.59,30.9,2.0559778080809057,10.0,0.0,Sec
2025-07-03,20.357340400000002,21.102869741666666,22.40158639166667,24.813150500000003,26.701469858333336,26.668775425000003,0.0,30190.0,13.43,24.83,1.2636860585422016,7.21,0.0,Sec
2025-07-04,20.170791333333334,21.045548725,22.389033525000002,24.809293558333334,26.723448166666667,26.692782566666665,0.0,29290.0,10.13,27.37,1.0997111809155495,4.32,0.0,Sec
2025-07-05,20.041068305555555,20.982957058333334,22.35963558611111,24.809673425,26.746468230555553,26.72785476388889,0.0,20030.0,10.37,27.03,1.0631648601853088,6.7,0.0,Sec
2025-07-06,20.027087341666668,20.952246133333333,22.368196975,24.902462333333332,26.83384475833333,26.834298008333334,0.0,8610.0,13.73,20.9,1.582809467822719,9.19,8.64,Sec
2025-07-07,21.852720066666667,20.962867291666665,22.43383405,25.02483983333333,26.932989958333334,26.934846125000004,0.0,10690.0,11.1,19.6,1.3018506867718331,9.0,11.94,Sec
2025-07-08,22.582569304347825,21.045278182608694,22.49737632173913,25.082178304347824,26.99254879130435,27.005863643478257,0.0,22990.0,10.53,21.6,1.24700886472962,8.81,0.0,Sec
2025-07-09,21.924122049999998,21.057853383333335,22.49734300833333,25.068969116666665,26.996263658333334,27.015177133333335,0.0,27340.0,8.63,26.0,1.1712349898226733,4.46,0.0,Sec
2025-07-10,21.337329491666665,21.028143925,22.447209241666666,24.996652,26.93692891666667,26.963519583333333,0.0,26490.0,10.53,28.33,1.3505269413899414,5.53,0.0,Sec
2025-07-11,20.79377842222222,20.978892197222223,22.372592780555554,24.89263975833333,26.853417963888887,26.879053208333332,0.0,28330.0,13.93,28.67,1.60356588567642,6.56,0.0,Sec
2025-07-12,20.351312175,20.93935225,22.311981024999998,24.807946758333333,26.79281484166667,26.80871528333333,0.0,26910.0,14.33,27.7,1.5051633834528837,6.23,0.0,Sec
2025-07-13,20.010972505555554,20.910602530555554,22.259375966666667,24.73600591111111,26.728814502777777,26.740178127777778,0.0,29130.0,13.47,30.67,1.4050879326668195,4.71,0.0,Sec
2025-07-14,19.858020775,20.865593366666666,22.22958665,24.73418571666667,26.710424783333334,26.731531125,0.0,20440.0,16.07,27.6,1.7164905845218514,10.7,5.08,Sec
2025-07-15,19.825941466666666,20.865381850000002,22.272988575,24.803155258333334,26.76900195,26.773817191666666,0.0,17330.0,13.07,31.63,1.39531730465407,3.57,0.51,Sec
2025-07-16,19.79853782777778,20.846589241666667,22.304934066666664,24.868684416666667,26.824314277777777,26.84121906388889,0.0,13180.0,15.71,23.8,1.646721099304934,3.91,1.02,Sec
2025-07-17,19.765685116666667,20.85020445,22.342892675,24.888385683333336,26.8385564,26.851832308333332,0.0,21880.0,11.83,27.0,1.6605067146225556,3.61,0.0,Sec
2025-07-18,19.627702866666667,20.853124675,22.303105958333333,24.80777193333333,26.76849258333333,26.79153495,0.0,19480.0,15.43,30.6,1.7419649762261065,4.75,0.0,Sec
2025-07-19,19.533325425,20.834369477777777,22.26418401388889,24.736908094444445,26.700018019444443,26.73026346388889,0.0,15940.0,18.67,26.33,1.89239829610765,10.2,0.0,Sec
2025-07-20,19.556221025,20.827967141666665,22.273597225,24.73448356666667,26.700982075,26.730285766666668,0.0,13970.0,15.23,24.93,1.592617923075981,9.0,2.79,Sec
2025-07-21,19.778736558333332,20.842663233333333,22.337960883333334,24.771153650000002,26.734706033333335,26.761067916666665,0.0,14200.0,14.13,22.87,1.7083949284326057,13.96,0.51,Sec
2025-07-22,20.102335475,20.868671869444444,22.376150433333333,24.766752808333333,26.74232710833333,26.754253338888887,0.0,17940.0,15.07,24.37,1.5524681268305116,11.74,0.0,Sec
2025-07-23,21.178726525,20.928674975,22.37579215,24.696298333333335,26.711255741666665,26.673070508333335,0.0,12960.0,14.63,22.3,1.597766558450206,4.32,18.8,Sec
2025-07-24,23.584324999999996,23.10092308333333,24.251802533333333,26.03948096666667,27.455710233333335,26.805849016666667,0.0,9080.0,15.53,21.7,1.7595790304044914,8.81,43.43,Sec
2025-07-25,23.956697213888887,25.529691266666664,27.32705126388889,28.114150105555556,28.293383141666666,26.845140036111115,0.0,19580.0,13.6,25.97,1.7290201873451494,5.59,0.0,Sec
2025-07-26,23.353383333333337,24.867374308333336,26.906097125000002,27.555798624999998,27.726976041666664,26.649184233333333,0.0,23840.0,14.43,26.33,1.5768818607433877,8.68,0.0,Sec
2025-07-27,23.16455938333333,24.607671411111113,26.68633058888889,27.255351430555553,27.40492608888889,26.6158423,0.0,8500.0,14.97,19.87,1.7284258236547128,6.87,5.08,Sec
2025-07-28,23.192270225,24.542950908333335,26.611978883333332,27.11663390833333,27.241707166666668,26.642439441666667,0.0,20000.0,13.73,23.27,1.4590672634534525,9.88,0.0,Sec
2025-07-29,22.93137305,24.456181591666667,26.522274233333334,26.99358300833333,27.14034104166667,26.661359391666664,0.0,18360.0,10.9,22.3,1.5113637259862664,7.15,0.51,Sec
2025-07-30,23.791311325,25.31188233888889,27.14682971111111,27.278058536111114,27.07572629722222,26.65226129722222,0.0,14000.0,14.4,23.67,1.7585793776520158,6.04,22.1,Sec
2025-07-31,23.6272154,25.3135126,27.29828571666667,27.572687583333334,27.04915145833333,26.644971166666664,0.0,20290.0,13.7,24.27,1.6777618760834383,8.88,0.0,Sec
2025-08-01,23.262942691666666,25.012761800000003,27.06097480833333,27.404486508333335,27.032877625,26.63178375,0.0,19560.0,14.97,22.63,1.6228958851443651,9.87,0.0,Sec
2025-08-02,23.097154633333332,24.83577918611111,26.934906558333335,27.317728702777774,27.062397869444442,26.663301172222223,0.0,17190.0,12.4,19.87,1.3918659190487706,9.36,0.0,Sec
2025-08-03,22.946699374999998,24.740501,26.855568383333335,27.246088583333332,27.073970133333333,26.683827641666667,0.0,23240.0,10.9,24.57,1.3448504596528537,9.53,0.0,Sec
2025-08-04,22.7451909,24.663353533333332,26.70891395,27.084017175,26.975530708333334,26.597731725,0.0,16860.0,16.37,27.8,1.9511989416105648,9.99,0.0,Sec
2025-08-05,22.662363419444446,24.57643745,26.61190693888889,27.001279625,26.915174355555553,26.53311698055556,0.0,24120.0,11.73,22.07,1.229165521598185,12.71,2.03,Sec
2025-08-06,22.625267425,24.514788975000002,26.58614795,27.021665083333332,26.932357566666667,26.537514225,0.0,22810.0,8.93,23.77,1.1404043587257338,2.91,0.0,Sec
2025-08-07,22.49181335833333,24.463714175000003,26.496490783333332,26.937753400000002,26.873232183333332,26.482921341666668,0.0,23910.0,13.33,29.23,1.2505967079214344,5.74,0.0,Sec
2025-08-08,22.402568433333332,24.40565788611111,26.42766225277778,26.864468630555553,26.80552814444444,26.416678494444444,0.0,17320.0,15.87,27.0,1.553883609391216,6.56,0.0,Sec
2025-08-09,22.318831575,24.352896708333333,26.384898475,26.828746775,26.770441558333335,26.370392316666667,0.0,23410.0,14.91,26.77,1.544685962284367,8.42,0.0,Sec
2025-08-10,22.26381781666667,24.311897008333332,26.354522091666666,26.812606758333335,26.753567708333335,26.347619741666666,0.0,24570.0,9.67,27.67,1.2507753171665534,4.72,0.0,Sec
2025-08-11,22.159678233333334,24.269933972222223,26.29320456111111,26.757064208333333,26.708859991666667,26.30252784166667,0.0,25060.0,12.87,31.1,1.2883420510345749,6.88,0.0,Sec
2025-08-12,22.003032875000002,24.222110341666667,26.19837315,26.672800716666668,26.634898225,26.226194066666665,0.0,24180.0,15.93,34.57,1.571403227615738,7.85,0.0,Sec
2025-08-13,21.878298474999998,24.179819958333336,26.129720883333334,26.603270008333336,26.563304149999997,26.149146602777776,0.0,14500.0,16.57,33.63,1.7862147223819314,4.81,0.0,Sec
2025-08-14,21.761752791666666,24.143708883333332,26.106350449999997,26.587749433333332,26.5408359,26.113820441666665,0.0,19820.0,18.83,29.27,2.1043037219068195,8.17,0.0,Sec
2025-08-15,21.657272191666667,24.10930505,26.093374550000004,26.584887483333333,26.53550481666667,26.098528650000002,0.0,23860.0,14.77,30.17,1.5736673104928272,9.75,0.0,Sec
2025-08-16,21.562306244444443,24.073149369444447,26.091748605555555,26.591482630555557,26.539143047222222,26.0966768,0.0,20090.0,16.83,26.77,1.7864753021245918,14.61,0.0,Sec
2025-08-17,21.473136141666668,24.044522675,26.112460691666666,26.635353633333334,26.584298258333334,26.13074825,0.0,24330.0,12.73,26.33,1.2098661899859533,11.76,0.0,Sec
2025-08-18,21.342973533333335,24.015836266666668,26.102970499999998,26.644945266666667,26.603464258333332,26.150067491666665,0.0,23820.0,13.63,26.77,1.5003710618975967,8.6,0.0,Sec
2025-08-19,21.217767177777777,23.981537472222225,26.08248719722222,26.635813358333333,26.601568522222223,26.149913530555555,0.0,17640.0,13.43,29.43,1.50532464313704,6.03,0.51,Sec
2025-08-20,21.234450374999998,23.943892541666667,26.10294675833333,26.6889321,26.65050945,26.196579575,0.0,8640.0,15.26,20.57,1.6737037037918612,10.75,3.81,Sec
2025-08-21,21.28457335,23.927038116666665,26.160673541666668,26.8091081,26.7848398,26.315503741666664,0.0,19340.0,13.43,23.93,1.3802838239144806,16.51,0.0,Sec
2025-08-22,21.265656277777776,23.892604066666667,26.15227618611111,26.847796944444443,26.849985494444443,26.38792589722222,0.0,15450.0,10.0,21.93,1.0982513639840148,7.08,0.0,Sec
2025-08-23,21.26193890833333,23.858260666666666,26.140767233333335,26.87324513333333,26.895061566666666,26.441962649999997,0.0,13110.0,9.93,21.97,1.2275005638823586,6.16,0.0,Sec
2025-08-24,21.201488308333335,23.830990125,26.123951658333336,26.871427816666667,26.920937825,26.4686008,0.0,22880.0,9.23,24.13,1.0131179927386067,7.19,0.0,Sec
2025-08-25,21.06465788888889,23.80329367222222,26.062411819444446,26.812137680555555,26.879810783333337,26.443545427777778,0.0,22010.0,9.33,27.97,1.0333698491439431,4.56,0.0,Sec
2025-08-26,20.940213425,23.771538833333334,26.01622060833333,26.76796595,26.842566583333333,26.41127978333333,0.0,17330.0,12.43,28.23,1.2514115174738945,7.04,0.0,Sec
2025-08-27,20.946690583333332,23.742349533333336,25.99150985,26.75486918333333,26.830397899999998,26.404679599999998,0.0,19270.0,16.3,25.4,1.4735704744873166,13.32,0.0,Sec
