date,sm_10cm,sm_20cm,sm_30cm,sm_40cm,sm_50cm,sm_60cm,irrig_mm,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,probe_name
2025-06-03,25.957872225,26.698167608333335,27.519909858333335,28.275425808333335,29.12243135,29.657089366666668,0.0,25850.0,8.73,23.6,1.145160719716756,6.42,0.0,Canon3
2025-06-04,26.383755997222224,26.63283557777778,27.381051325,28.126573472222223,29.042019763888888,29.645725022222223,0.0,15000.0,12.41,21.03,1.2429045685100104,5.55,0.0,Canon3
2025-06-05,28.057160033333332,27.394100608333332,27.598859533333336,28.225574783333332,29.125260925000003,29.681707316666664,25.0,8130.0,11.83,18.77,1.427470904746842,9.76,19.81,Canon3
2025-06-06,28.426317049999998,28.497539891666666,28.836603266666668,29.134159733333334,29.357288233333335,29.805146716666666,0.0,17740.0,11.43,21.47,1.4205454392186043,8.55,1.52,Canon3
2025-06-07,28.40394232777778,28.41307207777778,28.860470116666665,29.16297348333333,29.470217269444444,29.839477886111112,0.0,14750.0,11.8,19.4,1.4480714018013503,8.81,9.4,Canon3
2025-06-08,28.548584475,28.652959316666667,29.106090608333332,29.370324566666667,29.710687258333333,29.88268484166667,0.0,25350.0,9.8,18.83,1.170809564600436,10.03,5.33,Canon3
2025-06-09,28.105802391666668,28.303087008333335,28.918045816666666,29.235588449999998,29.661041275000002,29.908245983333334,0.0,22650.0,6.4,20.4,1.1445433981395188,3.0,0.0,Canon3
2025-06-10,27.523980475000002,27.906729236111108,28.604596102777776,28.984043333333332,29.500042558333334,29.89343046388889,0.0,25280.0,7.73,22.13,1.3821716832805562,5.62,0.0,Canon3
2025-06-11,26.69107316666667,27.374131708333334,28.205720275,28.665253183333334,29.31782526666667,29.828961766666666,0.0,28490.0,12.33,25.8,1.5867528287267256,5.35,0.0,Canon3
2025-06-12,25.840325075,26.733998099999997,27.744911791666667,28.313459958333336,29.122245733333333,29.737934058333334,0.0,27670.0,12.03,29.63,1.755664265345694,4.48,0.0,Canon3
2025-06-13,25.1053284,26.147304825000003,27.33424786666667,27.96404305833333,28.850453291666668,29.593230758333334,0.0,26380.0,16.53,31.4,2.208536077336135,5.85,10.16,Canon3
2025-06-14,26.59044735,26.032274291666667,27.172936191666665,27.82898966666667,28.714191233333334,29.519096325000003,0.0,19980.0,15.89,25.47,2.061384162251466,6.44,7.11,Canon3
2025-06-15,26.3840373,26.089759341666667,27.193429566666666,27.841182091666667,28.709900466666667,29.515608458333332,0.0,18340.0,12.27,22.13,1.4406629500766204,6.25,0.0,Canon3
2025-06-16,25.773213138888888,26.05753902222222,27.180596116666667,27.821793783333334,28.718987769444443,29.51367531111111,0.0,29050.0,8.83,25.37,1.3599407185588697,2.61,0.0,Canon3
2025-06-17,25.039052458333334,25.875164891666667,27.103940750000003,27.699118433333336,28.627096008333336,29.426452025,0.0,29960.0,12.73,27.6,1.528679264262574,4.12,0.0,Canon3
2025-06-18,24.50213178888889,25.663774127777774,26.958936722222223,27.476166916666667,28.437374191666667,29.224780955555556,0.0,29440.0,11.63,27.2,1.4262083051287382,3.88,0.0,Canon3
2025-06-19,24.06791253333333,25.382624591666666,26.698096383333333,27.13128251666667,28.1632378,28.927995733333333,12.5,29530.0,13.43,28.93,1.5750141911622544,6.02,0.0,Canon3
2025-06-20,24.33759628333333,25.29083715,26.53201695,26.934915191666665,28.043793475,28.799264100000002,0.0,27330.0,13.93,29.17,1.5784385652820665,4.65,0.0,Canon3
2025-06-21,23.94453644444444,25.165430069444444,26.411129419444446,26.796170330555555,27.952904619444443,28.66900076944444,0.0,29330.0,12.43,33.33,1.3846977065195885,2.44,0.0,Canon3
